Date,HSI,SI,PI,CI,DTI,HSI_target_7d,HSI_target_30d,HSI_target_60d,HSI_target_90d,SI_target_7d,SI_target_30d,SI_target_60d,SI_target_90d,PI_target_7d,PI_target_30d,PI_target_60d,PI_target_90d,CI_target_7d,CI_target_30d,CI_target_60d,CI_target_90d
2013-03-19,522,937,1184,1290,662,545.0,538.0,555.0,539.0,981.0,899.0,851.0,900.0,1204.0,1180.0,917.0,878.0,1275.0,1238.0,1317.0,1588.0
2013-03-20,532,950,1190,1294,659,547.0,539.0,555.0,544.0,977.0,898.0,851.0,900.0,1191.0,1196.0,917.0,892.0,1258.0,1234.0,1317.0,1674.0
2013-03-21,539,959,1202,1290,664,547.0,540.0,555.0,547.0,965.0,902.0,851.0,903.0,1176.0,1202.0,917.0,909.0,1249.0,1230.0,1317.0,1757.0
2013-03-22,542,968,1208,1284,671,543.0,540.0,554.0,548.0,944.0,902.0,852.0,909.0,1155.0,1202.0,899.0,920.0,1229.0,1230.0,1321.0,1792.0
2013-03-25,543,978,1210,1284,677,543.0,543.0,546.0,552.0,944.0,903.0,855.0,923.0,1155.0,1165.0,854.0,937.0,1229.0,1214.0,1350.0,1912.0
2013-03-26,545,981,1204,1275,675,543.0,544.0,545.0,552.0,944.0,905.0,857.0,923.0,1155.0,1121.0,838.0,937.0,1229.0,1220.0,1346.0,1912.0
2013-03-27,547,977,1191,1258,669,537.0,545.0,545.0,552.0,933.0,904.0,857.0,930.0,1129.0,1082.0,838.0,959.0,1209.0,1246.0,1346.0,1959.0
2013-03-28,547,965,1176,1249,663,529.0,545.0,545.0,554.0,924.0,900.0,857.0,937.0,1106.0,1058.0,838.0,976.0,1209.0,1260.0,1346.0,2061.0
2013-04-02,543,944,1155,1229,661,518.0,546.0,529.0,566.0,907.0,884.0,871.0,954.0,1077.0,1010.0,786.0,1014.0,1236.0,1322.0,1333.0,2176.0
2013-04-03,537,933,1129,1209,658,518.0,546.0,529.0,569.0,902.0,880.0,871.0,954.0,1080.0,1006.0,786.0,1016.0,1250.0,1344.0,1333.0,2134.0
2013-04-04,529,924,1106,1209,659,521.0,546.0,529.0,569.0,900.0,876.0,871.0,952.0,1095.0,999.0,786.0,1017.0,1257.0,1393.0,1333.0,2020.0
2013-04-05,525,915,1094,1215,677,526.0,546.0,526.0,568.0,901.0,876.0,873.0,943.0,1112.0,999.0,776.0,1012.0,1265.0,1393.0,1338.0,1936.0
2013-04-08,523,912,1084,1223,707,528.0,548.0,524.0,568.0,902.0,874.0,885.0,924.0,1125.0,995.0,764.0,1002.0,1257.0,1408.0,1352.0,1977.0
2013-04-09,518,907,1077,1236,712,531.0,551.0,525.0,568.0,902.0,872.0,889.0,924.0,1143.0,995.0,766.0,1002.0,1251.0,1398.0,1359.0,1977.0
2013-04-10,518,902,1080,1250,709,537.0,551.0,525.0,566.0,900.0,869.0,889.0,920.0,1167.0,994.0,766.0,1006.0,1245.0,1382.0,1359.0,2012.0
2013-04-11,521,900,1095,1257,702,538.0,553.0,525.0,564.0,899.0,866.0,889.0,911.0,1180.0,993.0,766.0,1024.0,1238.0,1370.0,1359.0,2037.0
2013-04-12,526,901,1112,1265,682,539.0,553.0,525.0,561.0,898.0,866.0,890.0,904.0,1196.0,993.0,777.0,1062.0,1234.0,1370.0,1379.0,2047.0
2013-04-15,528,902,1125,1257,674,540.0,555.0,533.0,560.0,902.0,857.0,895.0,897.0,1202.0,974.0,859.0,1118.0,1230.0,1338.0,1537.0,2052.0
2013-04-16,531,902,1143,1251,663,540.0,554.0,539.0,560.0,902.0,854.0,900.0,897.0,1193.0,951.0,878.0,1118.0,1220.0,1334.0,1588.0,2052.0
2013-04-17,537,900,1167,1245,638,543.0,553.0,539.0,559.0,903.0,853.0,900.0,894.0,1165.0,930.0,878.0,1136.0,1214.0,1326.0,1588.0,2044.0
2013-04-18,538,899,1180,1238,630,544.0,555.0,539.0,556.0,905.0,851.0,900.0,895.0,1121.0,917.0,878.0,1153.0,1220.0,1317.0,1588.0,2034.0
2013-04-19,539,898,1196,1234,632,545.0,555.0,544.0,550.0,904.0,851.0,900.0,894.0,1082.0,917.0,892.0,1165.0,1246.0,1317.0,1674.0,2006.0
2013-04-22,540,902,1202,1230,634,545.0,552.0,552.0,541.0,900.0,851.0,916.0,898.0,1058.0,880.0,927.0,1170.0,1260.0,1333.0,1822.0,1978.0
2013-04-23,540,902,1193,1220,638,544.0,551.0,552.0,541.0,895.0,853.0,923.0,898.0,1028.0,863.0,937.0,1170.0,1273.0,1339.0,1912.0,1978.0
2013-04-24,543,903,1165,1214,638,545.0,546.0,552.0,539.0,888.0,855.0,923.0,902.0,1018.0,854.0,937.0,1159.0,1279.0,1350.0,1912.0,1956.0
2013-04-25,544,905,1121,1220,626,546.0,545.0,552.0,539.0,884.0,857.0,923.0,907.0,1010.0,838.0,937.0,1145.0,1322.0,1346.0,1912.0,1936.0
2013-04-26,545,904,1082,1246,622,546.0,545.0,552.0,535.0,880.0,857.0,930.0,914.0,1006.0,838.0,959.0,1123.0,1344.0,1346.0,1959.0,1890.0
2013-04-29,545,900,1058,1260,623,546.0,543.0,564.0,534.0,876.0,858.0,950.0,917.0,999.0,821.0,1007.0,1090.0,1393.0,1348.0,2165.0,1864.0
2013-04-30,544,895,1028,1273,621,546.0,537.0,566.0,534.0,876.0,859.0,954.0,917.0,999.0,806.0,1014.0,1090.0,1393.0,1339.0,2176.0,1864.0
2013-05-01,545,888,1018,1279,619,548.0,533.0,566.0,532.0,874.0,865.0,954.0,919.0,995.0,795.0,1014.0,1075.0,1408.0,1336.0,2176.0,1856.0
2013-05-02,546,884,1010,1322,623,551.0,529.0,566.0,531.0,872.0,871.0,954.0,916.0,995.0,786.0,1014.0,1057.0,1398.0,1333.0,2176.0,1881.0
2013-05-03,546,880,1006,1344,623,551.0,529.0,569.0,530.0,869.0,871.0,954.0,912.0,994.0,786.0,1016.0,1041.0,1382.0,1333.0,2134.0,1935.0
2013-05-07,546,876,999,1393,622,555.0,521.0,568.0,527.0,861.0,880.0,924.0,908.0,988.0,764.0,1002.0,1009.0,1360.0,1344.0,1977.0,1939.0
2013-05-08,548,874,995,1408,620,555.0,524.0,568.0,526.0,857.0,885.0,924.0,908.0,974.0,764.0,1002.0,992.0,1338.0,1352.0,1977.0,1907.0
2013-05-09,551,872,995,1398,616,554.0,525.0,568.0,525.0,854.0,889.0,924.0,907.0,951.0,766.0,1002.0,977.0,1334.0,1359.0,1977.0,1853.0
2013-05-10,551,869,994,1382,620,553.0,525.0,566.0,522.0,853.0,889.0,920.0,911.0,930.0,766.0,1006.0,962.0,1326.0,1359.0,2012.0,1829.0
2013-05-13,553,866,993,1370,617,555.0,525.0,561.0,518.0,851.0,892.0,901.0,911.0,917.0,808.0,1097.0,940.0,1317.0,1427.0,2058.0,1805.0
2013-05-14,555,861,988,1360,615,554.0,528.0,560.0,518.0,852.0,895.0,897.0,911.0,899.0,833.0,1118.0,940.0,1321.0,1484.0,2052.0,1805.0
2013-05-15,555,857,974,1338,615,552.0,533.0,560.0,516.0,851.0,895.0,897.0,910.0,880.0,859.0,1118.0,933.0,1333.0,1537.0,2052.0,1846.0
2013-05-16,554,854,951,1334,614,551.0,539.0,560.0,518.0,853.0,900.0,897.0,909.0,863.0,878.0,1118.0,928.0,1339.0,1588.0,2052.0,2021.0
2013-05-17,553,853,930,1326,611,546.0,539.0,559.0,517.0,855.0,900.0,894.0,910.0,854.0,878.0,1136.0,926.0,1350.0,1588.0,2044.0,2099.0
2013-05-20,555,851,917,1317,612,545.0,547.0,544.0,519.0,857.0,903.0,897.0,916.0,838.0,909.0,1172.0,917.0,1346.0,1757.0,1987.0,2140.0
2013-05-21,554,852,899,1321,609,545.0,548.0,541.0,519.0,857.0,909.0,898.0,916.0,838.0,920.0,1170.0,917.0,1346.0,1792.0,1978.0,2140.0
2013-05-22,552,851,880,1333,605,543.0,552.0,541.0,520.0,858.0,916.0,898.0,917.0,821.0,927.0,1170.0,912.0,1348.0,1822.0,1978.0,2218.0
2013-05-23,551,853,863,1339,603,537.0,552.0,541.0,522.0,859.0,923.0,898.0,919.0,806.0,937.0,1170.0,905.0,1339.0,1912.0,1978.0,2268.0
2013-05-24,546,855,854,1350,604,533.0,552.0,539.0,525.0,865.0,923.0,902.0,920.0,795.0,937.0,1159.0,904.0,1336.0,1912.0,1956.0,2284.0
2013-05-28,545,857,838,1346,606,526.0,558.0,534.0,531.0,873.0,944.0,917.0,927.0,776.0,994.0,1090.0,904.0,1338.0,2120.0,1864.0,2335.0
2013-05-29,543,858,821,1348,609,521.0,564.0,534.0,531.0,877.0,950.0,917.0,927.0,768.0,1007.0,1090.0,904.0,1335.0,2165.0,1864.0,2335.0
2013-05-30,537,859,806,1339,614,521.0,566.0,534.0,531.0,880.0,954.0,917.0,929.0,764.0,1014.0,1090.0,901.0,1344.0,2176.0,1864.0,2284.0
2013-05-31,533,865,795,1336,614,524.0,566.0,532.0,530.0,885.0,954.0,919.0,934.0,764.0,1014.0,1075.0,904.0,1352.0,2176.0,1856.0,2256.0
2013-06-03,529,871,786,1333,612,525.0,569.0,529.0,534.0,889.0,952.0,909.0,939.0,766.0,1017.0,1021.0,912.0,1359.0,2020.0,1950.0,2263.0
2013-06-04,526,873,776,1338,610,525.0,568.0,527.0,534.0,890.0,943.0,908.0,939.0,777.0,1012.0,1009.0,912.0,1379.0,1936.0,1939.0,2263.0
2013-06-05,521,877,768,1335,609,525.0,568.0,527.0,534.0,892.0,932.0,908.0,939.0,808.0,1008.0,1009.0,921.0,1427.0,1929.0,1939.0,2344.0
2013-06-06,521,880,764,1344,608,528.0,568.0,527.0,535.0,895.0,924.0,908.0,939.0,833.0,1002.0,1009.0,933.0,1484.0,1977.0,1939.0,2445.0
2013-06-07,524,885,764,1352,605,533.0,568.0,526.0,534.0,895.0,924.0,908.0,943.0,859.0,1002.0,992.0,961.0,1537.0,1977.0,1907.0,2660.0
2013-06-10,525,889,766,1359,602,539.0,564.0,521.0,540.0,900.0,911.0,913.0,959.0,878.0,1024.0,948.0,1105.0,1588.0,2037.0,1813.0,3113.0
2013-06-11,525,890,777,1379,603,544.0,561.0,518.0,540.0,900.0,904.0,911.0,959.0,892.0,1062.0,940.0,1105.0,1674.0,2047.0,1805.0,3113.0
2013-06-12,525,892,808,1427,601,547.0,561.0,518.0,542.0,903.0,901.0,911.0,965.0,909.0,1097.0,940.0,1186.0,1757.0,2058.0,1805.0,3255.0
2013-06-13,528,895,833,1484,594,548.0,560.0,518.0,543.0,909.0,897.0,911.0,958.0,920.0,1118.0,940.0,1241.0,1792.0,2052.0,1805.0,3431.0
2013-06-14,533,895,859,1537,590,552.0,560.0,516.0,545.0,916.0,897.0,910.0,954.0,927.0,1118.0,933.0,1278.0,1822.0,2052.0,1846.0,3397.0
2013-06-17,539,900,878,1588,587,552.0,556.0,517.0,547.0,923.0,895.0,913.0,940.0,937.0,1153.0,923.0,1321.0,1912.0,2034.0,2112.0,3480.0
2013-06-18,544,900,892,1674,586,552.0,550.0,519.0,547.0,930.0,894.0,916.0,940.0,959.0,1165.0,917.0,1321.0,1959.0,2006.0,2140.0,3480.0
2013-06-19,547,903,909,1757,583,554.0,544.0,519.0,548.0,937.0,897.0,916.0,936.0,976.0,1172.0,917.0,1349.0,2061.0,1987.0,2140.0,3691.0
2013-06-20,548,909,920,1792,580,558.0,541.0,519.0,549.0,944.0,898.0,916.0,934.0,994.0,1170.0,917.0,1385.0,2120.0,1978.0,2140.0,3838.0
2013-06-21,552,916,927,1822,580,564.0,541.0,520.0,554.0,950.0,898.0,917.0,942.0,1007.0,1170.0,912.0,1415.0,2165.0,1978.0,2218.0,3924.0
2013-06-24,552,923,937,1912,584,566.0,539.0,528.0,561.0,954.0,907.0,925.0,964.0,1014.0,1145.0,903.0,1509.0,2176.0,1936.0,2312.0,4111.0
2013-06-25,552,930,959,1959,583,569.0,535.0,531.0,561.0,954.0,914.0,927.0,964.0,1016.0,1123.0,904.0,1509.0,2134.0,1890.0,2335.0,4111.0
2013-06-26,554,937,976,2061,580,569.0,534.0,531.0,567.0,952.0,917.0,927.0,971.0,1017.0,1104.0,904.0,1602.0,2020.0,1873.0,2335.0,4253.0
2013-06-27,558,944,994,2120,577,568.0,534.0,531.0,576.0,943.0,917.0,927.0,986.0,1012.0,1090.0,904.0,1745.0,1936.0,1864.0,2335.0,4329.0
2013-06-28,564,950,1007,2165,577,568.0,534.0,531.0,585.0,932.0,917.0,927.0,1012.0,1008.0,1090.0,904.0,1794.0,1929.0,1864.0,2335.0,4193.0
2013-07-01,566,954,1014,2176,577,568.0,531.0,531.0,597.0,924.0,916.0,937.0,1069.0,1002.0,1057.0,907.0,1795.0,1977.0,1881.0,2243.0,3853.0
2013-07-02,569,954,1016,2134,580,566.0,530.0,534.0,597.0,920.0,912.0,939.0,1069.0,1006.0,1041.0,912.0,1795.0,2012.0,1935.0,2263.0,3853.0
2013-07-03,569,952,1017,2020,587,564.0,529.0,534.0,597.0,911.0,909.0,939.0,1079.0,1024.0,1021.0,912.0,1786.0,2037.0,1950.0,2263.0,3816.0
2013-07-04,568,943,1012,1936,589,561.0,527.0,534.0,599.0,904.0,908.0,939.0,1087.0,1062.0,1009.0,912.0,1813.0,2047.0,1939.0,2263.0,3810.0
2013-07-05,568,932,1008,1929,598,561.0,527.0,534.0,602.0,901.0,908.0,939.0,1093.0,1097.0,1009.0,921.0,1862.0,2058.0,1939.0,2344.0,3878.0
2013-07-08,568,924,1002,1977,603,560.0,525.0,537.0,618.0,897.0,907.0,952.0,1113.0,1118.0,977.0,1020.0,1947.0,2052.0,1853.0,2799.0,4020.0
2013-07-09,566,920,1006,2012,606,559.0,522.0,540.0,618.0,894.0,911.0,959.0,1113.0,1136.0,962.0,1105.0,1947.0,2044.0,1829.0,3113.0,4020.0
2013-07-10,564,911,1024,2037,609,556.0,521.0,540.0,622.0,895.0,913.0,959.0,1127.0,1153.0,948.0,1105.0,1989.0,2034.0,1813.0,3113.0,4085.0
2013-07-11,561,904,1062,2047,611,550.0,518.0,540.0,629.0,894.0,911.0,959.0,1145.0,1165.0,940.0,1105.0,2016.0,2006.0,1805.0,3113.0,3959.0
2013-07-12,561,901,1097,2058,613,544.0,518.0,542.0,630.0,897.0,911.0,965.0,1162.0,1172.0,940.0,1186.0,2027.0,1987.0,1805.0,3255.0,3621.0
2013-07-15,560,897,1118,2052,612,541.0,518.0,544.0,634.0,898.0,909.0,946.0,1182.0,1170.0,928.0,1306.0,2020.0,1978.0,2021.0,3446.0,3455.0
2013-07-16,559,894,1136,2044,611,539.0,517.0,547.0,634.0,902.0,910.0,940.0,1182.0,1159.0,926.0,1321.0,2020.0,1956.0,2099.0,3480.0,3455.0
2013-07-17,556,895,1153,2034,609,539.0,517.0,547.0,637.0,907.0,913.0,940.0,1185.0,1145.0,923.0,1321.0,2021.0,1936.0,2112.0,3480.0,3469.0
2013-07-18,550,894,1165,2006,617,535.0,519.0,547.0,634.0,914.0,916.0,940.0,1186.0,1123.0,917.0,1321.0,2030.0,1890.0,2140.0,3480.0,3478.0
2013-07-19,544,897,1172,1987,630,534.0,519.0,548.0,632.0,917.0,916.0,936.0,1199.0,1104.0,917.0,1349.0,2059.0,1873.0,2140.0,3691.0,3451.0
2013-07-22,541,898,1170,1978,650,534.0,522.0,558.0,635.0,917.0,919.0,951.0,1213.0,1090.0,905.0,1453.0,2054.0,1864.0,2268.0,4018.0,3200.0
2013-07-23,539,902,1159,1956,650,532.0,525.0,561.0,635.0,919.0,920.0,964.0,1213.0,1075.0,904.0,1509.0,2054.0,1856.0,2284.0,4111.0,3200.0
2013-07-24,539,907,1145,1936,649,531.0,528.0,561.0,636.0,916.0,925.0,964.0,1221.0,1057.0,903.0,1509.0,2038.0,1881.0,2312.0,4111.0,3110.0
2013-07-25,535,914,1123,1890,646,530.0,531.0,561.0,639.0,912.0,927.0,964.0,1228.0,1041.0,904.0,1509.0,2010.0,1935.0,2335.0,4111.0,2943.0
2013-07-26,534,917,1104,1873,650,529.0,531.0,567.0,644.0,909.0,927.0,971.0,1243.0,1021.0,904.0,1602.0,1959.0,1950.0,2335.0,4253.0,2775.0
2013-07-29,534,917,1090,1864,653,527.0,531.0,594.0,653.0,908.0,929.0,1046.0,1258.0,1009.0,901.0,1800.0,1855.0,1939.0,2284.0,3967.0,2526.0
2013-07-30,532,919,1075,1856,650,526.0,530.0,597.0,653.0,908.0,934.0,1069.0,1258.0,992.0,904.0,1795.0,1855.0,1907.0,2256.0,3853.0,2526.0
2013-07-31,531,916,1057,1881,638,525.0,531.0,597.0,656.0,907.0,937.0,1069.0,1260.0,977.0,907.0,1795.0,1790.0,1853.0,2243.0,3853.0,2340.0
2013-08-01,530,912,1041,1935,624,522.0,534.0,597.0,660.0,911.0,939.0,1069.0,1266.0,962.0,912.0,1795.0,1716.0,1829.0,2263.0,3853.0,2164.0
2013-08-02,529,909,1021,1950,618,521.0,534.0,597.0,665.0,913.0,939.0,1079.0,1268.0,948.0,912.0,1786.0,1667.0,1813.0,2263.0,3816.0,2245.0
2013-08-05,527,908,1009,1939,618,518.0,535.0,609.0,673.0,911.0,939.0,1101.0,1273.0,940.0,933.0,1914.0,1612.0,1805.0,2445.0,3943.0,2400.0
2013-08-06,526,908,992,1907,618,516.0,534.0,618.0,673.0,910.0,943.0,1113.0,1273.0,933.0,961.0,1947.0,1612.0,1846.0,2660.0,4020.0,2400.0
2013-08-07,525,907,977,1853,618,518.0,537.0,618.0,678.0,909.0,952.0,1113.0,1280.0,928.0,1020.0,1947.0,1617.0,2021.0,2799.0,4020.0,2553.0
2013-08-08,522,911,962,1829,621,517.0,540.0,618.0,681.0,910.0,959.0,1113.0,1285.0,926.0,1105.0,1947.0,1614.0,2099.0,3113.0,4020.0,2554.0
2013-08-09,521,913,948,1813,629,517.0,540.0,622.0,685.0,913.0,959.0,1127.0,1291.0,923.0,1105.0,1989.0,1594.0,2112.0,3113.0,4085.0,2533.0
2013-08-12,518,911,940,1805,632,519.0,543.0,632.0,692.0,916.0,958.0,1175.0,1315.0,917.0,1241.0,2024.0,1542.0,2140.0,3431.0,3527.0,2506.0
2013-08-13,516,910,933,1846,631,520.0,545.0,634.0,692.0,917.0,954.0,1182.0,1315.0,912.0,1278.0,2020.0,1542.0,2218.0,3397.0,3455.0,2506.0
2013-08-14,518,909,928,2021,631,522.0,544.0,634.0,693.0,919.0,946.0,1182.0,1320.0,905.0,1306.0,2020.0,1510.0,2268.0,3446.0,3455.0,2473.0
2013-08-15,517,910,926,2099,642,525.0,547.0,634.0,696.0,920.0,940.0,1182.0,1321.0,904.0,1321.0,2020.0,1474.0,2284.0,3480.0,3455.0,2455.0
2013-08-16,517,913,923,2112,645,528.0,547.0,637.0,699.0,925.0,940.0,1185.0,1325.0,903.0,1321.0,2021.0,1438.0,2312.0,3480.0,3469.0,2397.0
2013-08-19,519,916,917,2140,644,531.0,549.0,634.0,705.0,927.0,934.0,1206.0,1354.0,904.0,1385.0,2060.0,1382.0,2335.0,3838.0,3264.0,2366.0
2013-08-20,520,917,912,2218,647,531.0,554.0,635.0,705.0,927.0,942.0,1213.0,1354.0,904.0,1415.0,2054.0,1382.0,2335.0,3924.0,3200.0,2366.0
2013-08-21,522,919,905,2268,653,531.0,558.0,635.0,708.0,929.0,951.0,1213.0,1360.0,901.0,1453.0,2054.0,1353.0,2284.0,4018.0,3200.0,2366.0
2013-08-22,525,920,904,2284,663,530.0,561.0,635.0,715.0,934.0,964.0,1213.0,1363.0,904.0,1509.0,2054.0,1346.0,2256.0,4111.0,3200.0,2511.0
2013-08-23,528,925,903,2312,663,531.0,561.0,636.0,721.0,937.0,964.0,1221.0,1371.0,907.0,1509.0,2038.0,1345.0,2243.0,4111.0,3110.0,2447.0
2013-08-27,531,927,904,2335,658,534.0,585.0,653.0,732.0,939.0,1012.0,1258.0,1393.0,921.0,1794.0,1855.0,1387.0,2344.0,4193.0,2526.0,2391.0
2013-08-28,531,929,901,2284,645,535.0,594.0,653.0,737.0,939.0,1046.0,1258.0,1404.0,933.0,1800.0,1855.0,1427.0,2445.0,3967.0,2526.0,2399.0
2013-08-29,530,934,904,2256,642,534.0,597.0,653.0,745.0,943.0,1069.0,1258.0,1418.0,961.0,1795.0,1855.0,1510.0,2660.0,3853.0,2526.0,2496.0
2013-08-30,531,937,907,2243,630,537.0,597.0,656.0,757.0,952.0,1069.0,1260.0,1441.0,1020.0,1795.0,1790.0,1613.0,2799.0,3853.0,2340.0,2848.0
2013-09-02,534,939,912,2263,622,540.0,599.0,669.0,771.0,959.0,1087.0,1269.0,1475.0,1105.0,1813.0,1631.0,1695.0,3113.0,3810.0,2316.0,3194.0
2013-09-03,534,939,921,2344,618,542.0,602.0,673.0,771.0,965.0,1093.0,1273.0,1475.0,1186.0,1862.0,1612.0,1695.0,3255.0,3878.0,2400.0,3194.0
2013-09-04,535,939,933,2445,608,543.0,609.0,673.0,776.0,958.0,1101.0,1273.0,1488.0,1241.0,1914.0,1612.0,1741.0,3431.0,3943.0,2400.0,3316.0
2013-09-05,534,943,961,2660,604,545.0,618.0,673.0,782.0,954.0,1113.0,1273.0,1507.0,1278.0,1947.0,1612.0,1795.0,3397.0,4020.0,2400.0,3481.0
2013-09-06,537,952,1020,2799,598,544.0,618.0,678.0,786.0,946.0,1113.0,1280.0,1522.0,1306.0,1947.0,1617.0,1867.0,3446.0,4020.0,2553.0,3843.0
2013-09-09,540,959,1105,3113,593,547.0,629.0,690.0,792.0,940.0,1145.0,1305.0,1552.0,1321.0,2016.0,1565.0,1955.0,3480.0,3959.0,2514.0,3831.0
2013-09-10,542,965,1186,3255,587,548.0,630.0,692.0,792.0,936.0,1162.0,1315.0,1552.0,1349.0,2027.0,1542.0,1955.0,3691.0,3621.0,2506.0,3831.0
2013-09-11,543,958,1241,3431,583,549.0,632.0,692.0,796.0,934.0,1175.0,1315.0,1557.0,1385.0,2024.0,1542.0,1997.0,3838.0,3527.0,2506.0,4011.0
2013-09-12,545,954,1278,3397,583,554.0,634.0,692.0,803.0,942.0,1182.0,1315.0,1554.0,1415.0,2020.0,1542.0,2050.0,3924.0,3455.0,2506.0,4210.0
2013-09-13,544,946,1306,3446,585,558.0,634.0,693.0,810.0,951.0,1182.0,1320.0,1560.0,1453.0,2020.0,1510.0,2085.0,4018.0,3455.0,2473.0,4291.0
2013-09-16,547,940,1321,3480,583,561.0,634.0,703.0,817.0,964.0,1186.0,1339.0,1553.0,1509.0,2030.0,1409.0,2082.0,4111.0,3478.0,2377.0,4065.0
2013-09-17,548,936,1349,3691,582,567.0,632.0,705.0,817.0,971.0,1199.0,1354.0,1553.0,1602.0,2059.0,1382.0,2082.0,4253.0,3451.0,2366.0,4065.0
2013-09-18,549,934,1385,3838,582,576.0,634.0,705.0,821.0,986.0,1206.0,1354.0,1546.0,1745.0,2060.0,1382.0,2025.0,4329.0,3264.0,2366.0,3818.0
2013-09-19,554,942,1415,3924,580,585.0,635.0,705.0,820.0,1012.0,1213.0,1354.0,1541.0,1794.0,2054.0,1382.0,1946.0,4193.0,3200.0,2366.0,3638.0
2013-09-20,558,951,1453,4018,580,594.0,635.0,708.0,818.0,1046.0,1213.0,1360.0,1517.0,1800.0,2054.0,1353.0,1883.0,3967.0,3200.0,2366.0,3596.0
2013-09-23,561,964,1509,4111,589,597.0,639.0,728.0,805.0,1069.0,1228.0,1378.0,1482.0,1795.0,2010.0,1362.0,1835.0,3853.0,2943.0,2390.0,3996.0
2013-09-24,567,971,1602,4253,585,597.0,644.0,732.0,805.0,1079.0,1243.0,1393.0,1482.0,1786.0,1959.0,1387.0,1835.0,3816.0,2775.0,2391.0,3996.0
2013-09-25,576,986,1745,4329,586,599.0,649.0,732.0,801.0,1087.0,1252.0,1393.0,1468.0,1813.0,1904.0,1387.0,1825.0,3810.0,2681.0,2391.0,4078.0
2013-09-26,585,1012,1794,4193,588,602.0,653.0,732.0,773.0,1093.0,1258.0,1393.0,1453.0,1862.0,1855.0,1387.0,1780.0,3878.0,2526.0,2391.0,3733.0
2013-09-27,594,1046,1800,3967,587,609.0,653.0,737.0,773.0,1101.0,1258.0,1404.0,1453.0,1914.0,1855.0,1427.0,1780.0,3943.0,2526.0,2399.0,3733.0
2013-09-30,597,1069,1795,3853,586,618.0,660.0,764.0,773.0,1113.0,1266.0,1458.0,1453.0,1947.0,1716.0,1665.0,1780.0,4020.0,2164.0,3089.0,3733.0
2013-10-01,597,1079,1786,3816,584,622.0,665.0,771.0,773.0,1127.0,1268.0,1475.0,1453.0,1989.0,1667.0,1695.0,1780.0,4085.0,2245.0,3194.0,3733.0
2013-10-02,599,1087,1813,3810,586,629.0,669.0,771.0,773.0,1145.0,1269.0,1475.0,1453.0,2016.0,1631.0,1695.0,1780.0,3959.0,2316.0,3194.0,3733.0
2013-10-03,602,1093,1862,3878,587,630.0,673.0,771.0,773.0,1162.0,1273.0,1475.0,1453.0,2027.0,1612.0,1695.0,1780.0,3621.0,2400.0,3194.0,3733.0
2013-10-04,609,1101,1914,3943,594,632.0,673.0,776.0,773.0,1175.0,1273.0,1488.0,1453.0,2024.0,1612.0,1741.0,1780.0,3527.0,2400.0,3316.0,3733.0
2013-10-07,618,1113,1947,4020,601,634.0,681.0,789.0,750.0,1182.0,1285.0,1531.0,1276.0,2020.0,1614.0,1923.0,1724.0,3455.0,2554.0,3842.0,3287.0
2013-10-08,622,1127,1989,4085,599,637.0,685.0,792.0,750.0,1185.0,1291.0,1552.0,1276.0,2021.0,1594.0,1955.0,1724.0,3469.0,2533.0,3831.0,3287.0
2013-10-09,629,1145,2016,3959,601,634.0,690.0,792.0,744.0,1186.0,1305.0,1552.0,1239.0,2030.0,1565.0,1955.0,1692.0,3478.0,2514.0,3831.0,3017.0
2013-10-10,630,1162,2027,3621,595,632.0,692.0,792.0,741.0,1199.0,1315.0,1552.0,1204.0,2059.0,1542.0,1955.0,1672.0,3451.0,2506.0,3831.0,2818.0
2013-10-11,632,1175,2024,3527,591,634.0,692.0,796.0,735.0,1206.0,1315.0,1557.0,1191.0,2060.0,1542.0,1997.0,1645.0,3264.0,2506.0,4011.0,2500.0
2013-10-14,634,1182,2020,3455,587,635.0,696.0,814.0,726.0,1213.0,1321.0,1562.0,1190.0,2054.0,1474.0,2096.0,1598.0,3200.0,2455.0,4246.0,1857.0
2013-10-15,637,1185,2021,3469,586,636.0,699.0,817.0,726.0,1221.0,1325.0,1553.0,1190.0,2038.0,1438.0,2082.0,1598.0,3110.0,2397.0,4065.0,1857.0
2013-10-16,634,1186,2030,3478,589,639.0,703.0,817.0,725.0,1228.0,1339.0,1553.0,1191.0,2010.0,1409.0,2082.0,1580.0,2943.0,2377.0,4065.0,1832.0
2013-10-17,632,1199,2059,3451,607,644.0,705.0,817.0,724.0,1243.0,1354.0,1553.0,1189.0,1959.0,1382.0,2082.0,1572.0,2775.0,2366.0,4065.0,1862.0
2013-10-18,634,1206,2060,3264,617,649.0,705.0,821.0,722.0,1252.0,1354.0,1546.0,1182.0,1904.0,1382.0,2025.0,1570.0,2681.0,2366.0,3818.0,1929.0
2013-10-21,635,1213,2054,3200,621,653.0,715.0,811.0,719.0,1258.0,1363.0,1499.0,1165.0,1855.0,1346.0,1858.0,1552.0,2526.0,2511.0,3875.0,2082.0
2013-10-22,636,1221,2038,3110,621,656.0,721.0,805.0,719.0,1260.0,1371.0,1482.0,1165.0,1790.0,1345.0,1835.0,1552.0,2340.0,2447.0,3996.0,2082.0
2013-10-23,639,1228,2010,2943,617,660.0,728.0,805.0,715.0,1266.0,1378.0,1482.0,1154.0,1716.0,1362.0,1835.0,1530.0,2164.0,2390.0,3996.0,1973.0
