date,vessel_type,freight_index
2016-06-30,Supramax,606
2016-07-01,Capesize,1030
2016-07-01,Handysize,344
2016-07-01,Panamax,691
2016-07-01,Supramax,619
2016-07-04,Capesize,1049
2016-07-04,Handysize,347
2016-07-04,Panamax,710
2016-07-04,Supramax,627
2016-07-05,Capesize,1034
2016-07-05,Handysize,349
2016-07-05,Panamax,735
2016-07-05,Supramax,633
2016-07-06,Capesize,1019
2016-07-06,Handysize,349
2016-07-06,Panamax,755
2016-07-06,Supramax,637
2016-07-07,Capesize,1008
2016-07-07,Handysize,352
2016-07-07,Panamax,779
2016-07-07,Supramax,639
2016-07-08,Capesize,1002
2016-07-08,Handysize,354
2016-07-08,Panamax,792
2016-07-08,Supramax,644
2016-07-11,Capesize,991
2016-07-11,Handysize,356
2016-07-11,Panamax,799
2016-07-11,Supramax,647
2016-07-12,Capesize,987
2016-07-12,Handysize,358
2016-07-12,Panamax,809
2016-07-12,Supramax,651
2016-07-13,Capesize,1010
2016-07-13,Handysize,360
2016-07-13,Panamax,819
2016-07-13,Supramax,666
2016-07-14,Capesize,1020
2016-07-14,Handysize,361
2016-07-14,Panamax,842
2016-07-14,Supramax,679
2016-07-15,Capesize,1023
2016-07-15,Handysize,363
2016-07-15,Panamax,863
2016-07-15,Supramax,686
2016-07-18,Capesize,1016
2016-07-18,Handysize,366
2016-07-18,Panamax,874
2016-07-18,Supramax,693
2016-07-19,Capesize,986
2016-07-19,Handysize,371
2016-07-19,Panamax,879
2016-07-19,Supramax,697
2016-07-20,Capesize,937
2016-07-20,Handysize,376
2016-07-20,Panamax,872
2016-07-20,Supramax,700
2016-07-21,Capesize,906
2016-07-21,Handysize,379
2016-07-21,Panamax,850
2016-07-21,Supramax,702
2016-07-22,Capesize,895
2016-07-22,Handysize,383
2016-07-22,Panamax,827
2016-07-22,Supramax,701
2016-07-25,Capesize,877
2016-07-25,Handysize,386
2016-07-25,Panamax,806
2016-07-25,Supramax,698
2016-07-26,Capesize,841
2016-07-26,Handysize,390
2016-07-26,Panamax,784
2016-07-26,Supramax,697
2016-07-27,Capesize,803
2016-07-27,Handysize,392
2016-07-27,Panamax,752
2016-07-27,Supramax,690
2016-07-28,Capesize,780
2016-07-28,Handysize,396
2016-07-28,Panamax,719
2016-07-28,Supramax,684
2016-07-29,Capesize,768
2016-07-29,Handysize,399
2016-07-29,Panamax,692
2016-07-29,Supramax,676
2016-08-01,Capesize,757
2016-08-01,Handysize,401
2016-08-01,Panamax,673
2016-08-01,Supramax,671
2016-08-02,Capesize,757
2016-08-02,Handysize,400
2016-08-02,Panamax,658
2016-08-02,Supramax,667
2016-08-03,Capesize,758
2016-08-03,Handysize,397
2016-08-03,Panamax,648
2016-08-03,Supramax,663
2016-08-04,Capesize,759
2016-08-04,Handysize,395
2016-08-04,Panamax,641
2016-08-04,Supramax,660
2016-08-05,Capesize,770
2016-08-05,Handysize,394
2016-08-05,Panamax,640
2016-08-05,Supramax,654
2016-08-08,Capesize,777
2016-08-08,Handysize,392
2016-08-08,Panamax,638
2016-08-08,Supramax,647
2016-08-09,Capesize,770
2016-08-09,Handysize,389
2016-08-09,Panamax,642
2016-08-09,Supramax,645
2016-08-10,Capesize,795
2016-08-10,Handysize,391
2016-08-10,Panamax,659
2016-08-10,Supramax,642
2016-08-11,Capesize,833
2016-08-11,Handysize,394
2016-08-11,Panamax,687
2016-08-11,Supramax,639
2016-08-12,Capesize,891
2016-08-12,Handysize,396
2016-08-12,Panamax,703
2016-08-12,Supramax,640
2016-08-15,Capesize,920
2016-08-15,Handysize,399
2016-08-15,Panamax,713
2016-08-15,Supramax,643
2016-08-16,Capesize,926
2016-08-16,Handysize,403
2016-08-16,Panamax,721
2016-08-16,Supramax,646
2016-08-17,Capesize,885
2016-08-17,Handysize,405
2016-08-17,Panamax,726
2016-08-17,Supramax,652
2016-08-18,Capesize,852
2016-08-18,Handysize,407
2016-08-18,Panamax,727
2016-08-18,Supramax,666
2016-08-19,Capesize,843
2016-08-19,Handysize,412
2016-08-19,Panamax,727
2016-08-19,Supramax,677
2016-08-22,Capesize,848
2016-08-22,Handysize,416
2016-08-22,Panamax,721
2016-08-22,Supramax,686
2016-08-23,Capesize,861
2016-08-23,Handysize,420
2016-08-23,Panamax,714
2016-08-23,Supramax,694
2016-08-24,Capesize,910
2016-08-24,Handysize,425
2016-08-24,Panamax,706
2016-08-24,Supramax,702
2016-08-25,Capesize,974
2016-08-25,Handysize,428
2016-08-25,Panamax,700
2016-08-25,Supramax,712
2016-08-26,Capesize,1001
2016-08-26,Handysize,431
2016-08-26,Panamax,687
2016-08-26,Supramax,715
2016-08-30,Capesize,986
2016-08-30,Handysize,432
2016-08-30,Panamax,674
2016-08-30,Supramax,719
2016-08-31,Capesize,978
2016-08-31,Handysize,432
2016-08-31,Panamax,660
2016-08-31,Supramax,721
2016-09-01,Capesize,1002
2016-09-01,Handysize,433
2016-09-01,Panamax,652
2016-09-01,Supramax,723
2016-09-02,Capesize,1054
2016-09-02,Handysize,432
2016-09-02,Panamax,644
2016-09-02,Supramax,721
2016-09-05,Capesize,1079
2016-09-05,Handysize,429
2016-09-05,Panamax,640
2016-09-05,Supramax,718
2016-09-06,Capesize,1182
2016-09-06,Handysize,425
2016-09-06,Panamax,641
2016-09-06,Supramax,714
2016-09-07,Capesize,1371
2016-09-07,Handysize,422
2016-09-07,Panamax,648
2016-09-07,Supramax,702
2016-09-08,Capesize,1478
2016-09-08,Handysize,420
2016-09-08,Panamax,655
2016-09-08,Supramax,694
2016-09-09,Capesize,1566
2016-09-09,Handysize,419
2016-09-09,Panamax,658
2016-09-09,Supramax,688
2016-09-12,Capesize,1581
2016-09-12,Handysize,417
2016-09-12,Panamax,659
2016-09-12,Supramax,681
2016-09-13,Capesize,1607
2016-09-13,Handysize,415
2016-09-13,Panamax,656
2016-09-13,Supramax,671
2016-09-14,Capesize,1444
2016-09-14,Handysize,415
2016-09-14,Panamax,649
2016-09-14,Supramax,665
2016-09-15,Capesize,1487
2016-09-15,Handysize,415
2016-09-15,Panamax,645
2016-09-15,Supramax,661
2016-09-16,Capesize,1680
2016-09-16,Handysize,415
2016-09-16,Panamax,646
2016-09-16,Supramax,660
2016-09-19,Capesize,1853
2016-09-19,Handysize,416
2016-09-19,Panamax,650
2016-09-19,Supramax,661
2016-09-20,Capesize,1964
2016-09-20,Handysize,417
2016-09-20,Panamax,657
2016-09-20,Supramax,660
2016-09-21,Capesize,2118
2016-09-21,Handysize,418
2016-09-21,Panamax,673
2016-09-21,Supramax,662
2016-09-22,Capesize,2389
2016-09-22,Handysize,420
2016-09-22,Panamax,700
2016-09-22,Supramax,688
2016-09-23,Capesize,2383
2016-09-23,Handysize,421
2016-09-23,Panamax,722
2016-09-23,Supramax,671
2016-09-26,Capesize,2325
2016-09-26,Handysize,422
2016-09-26,Panamax,739
2016-09-26,Supramax,673
2016-09-27,Capesize,2298
2016-09-27,Handysize,422
2016-09-27,Panamax,750
2016-09-27,Supramax,674
2016-09-28,Capesize,2196
2016-09-28,Handysize,422
2016-09-28,Panamax,751
2016-09-28,Supramax,676
2016-09-29,Capesize,2067
2016-09-29,Handysize,422
2016-09-29,Panamax,741
2016-09-29,Supramax,676
2016-09-30,Capesize,2008
2016-09-30,Handysize,421
2016-09-30,Panamax,726
2016-09-30,Supramax,679
2016-10-03,Capesize,1971
2016-10-03,Handysize,419
2016-10-03,Panamax,713
2016-10-03,Supramax,681
2016-10-04,Capesize,1970
2016-10-04,Handysize,417
2016-10-04,Panamax,705
2016-10-04,Supramax,681
2016-10-05,Capesize,2012
2016-10-05,Handysize,415
2016-10-05,Panamax,699
2016-10-05,Supramax,680
2016-10-06,Capesize,2218
2016-10-06,Handysize,413
2016-10-06,Panamax,704
2016-10-06,Supramax,678
2016-10-07,Capesize,2245
2016-10-07,Handysize,411
2016-10-07,Panamax,717
2016-10-07,Supramax,677
2016-10-10,Capesize,2235
2016-10-10,Handysize,410
2016-10-10,Panamax,729
2016-10-10,Supramax,677
2016-10-11,Capesize,2235
2016-10-11,Handysize,409
2016-10-11,Panamax,745
2016-10-11,Supramax,676
2016-10-12,Capesize,2154
2016-10-12,Handysize,408
2016-10-12,Panamax,763
2016-10-12,Supramax,674
2016-10-13,Capesize,2018
2016-10-13,Handysize,410
2016-10-13,Panamax,790
2016-10-13,Supramax,673
2016-10-14,Capesize,2018
2016-10-14,Handysize,411
2016-10-14,Panamax,819
2016-10-14,Supramax,674
2016-10-17,Capesize,2003
2016-10-17,Handysize,413
2016-10-17,Panamax,838
2016-10-17,Supramax,676
2016-10-18,Capesize,1950
2016-10-18,Handysize,417
2016-10-18,Panamax,860
2016-10-18,Supramax,678
2016-10-19,Capesize,1826
2016-10-19,Handysize,421
2016-10-19,Panamax,885
2016-10-19,Supramax,682
2016-10-20,Capesize,1637
2016-10-20,Handysize,424
2016-10-20,Panamax,905
2016-10-20,Supramax,691
2016-10-21,Capesize,1575
2016-10-21,Handysize,427
2016-10-21,Panamax,915
2016-10-21,Supramax,700
2016-10-24,Capesize,1471
2016-10-24,Handysize,428
2016-10-24,Panamax,923
2016-10-24,Supramax,705
2016-10-25,Capesize,1348
2016-10-25,Handysize,430
2016-10-25,Panamax,925
2016-10-25,Supramax,710
2016-10-26,Capesize,1275
2016-10-26,Handysize,430
2016-10-26,Panamax,925
2016-10-26,Supramax,714
2016-10-27,Capesize,1248
2016-10-27,Handysize,432
2016-10-27,Panamax,921
2016-10-27,Supramax,719
2016-10-28,Capesize,1417
2016-10-28,Handysize,433
2016-10-28,Panamax,913
2016-10-28,Supramax,722
2016-10-31,Capesize,1534
2016-10-31,Handysize,435
2016-10-31,Panamax,905
2016-10-31,Supramax,722
2016-11-01,Capesize,1443
2016-11-01,Handysize,436
2016-11-01,Panamax,895
2016-11-01,Supramax,721
2016-11-02,Capesize,1451
2016-11-02,Handysize,434
2016-11-02,Panamax,885
2016-11-02,Supramax,718
2016-11-03,Capesize,1544
2016-11-03,Handysize,434
2016-11-03,Panamax,886
2016-11-03,Supramax,718
2016-11-04,Capesize,1593
2016-11-04,Handysize,433
2016-11-04,Panamax,885
2016-11-04,Supramax,716
2016-11-07,Capesize,1636
2016-11-07,Handysize,431
2016-11-07,Panamax,889
2016-11-07,Supramax,712
2016-11-08,Capesize,1786
2016-11-08,Handysize,431
2016-11-08,Panamax,903
2016-11-08,Supramax,708
2016-11-09,Capesize,1954
2016-11-09,Handysize,429
2016-11-09,Panamax,927
2016-11-09,Supramax,703
2016-11-10,Capesize,2010
2016-11-10,Handysize,430
2016-11-10,Panamax,956
2016-11-10,Supramax,703
2016-11-11,Capesize,2303
2016-11-11,Handysize,428
2016-11-11,Panamax,1011
2016-11-11,Supramax,705
2016-11-14,Capesize,2338
2016-11-14,Handysize,433
2016-11-14,Panamax,1058
2016-11-14,Supramax,707
2016-11-15,Capesize,2282
2016-11-15,Handysize,436
2016-11-15,Panamax,1162
2016-11-15,Supramax,713
2016-11-16,Capesize,2441
2016-11-16,Handysize,443
2016-11-16,Panamax,1263
2016-11-16,Supramax,722
2016-11-17,Capesize,2731
2016-11-17,Handysize,454
2016-11-17,Panamax,1353
2016-11-17,Supramax,748
2016-11-18,Capesize,2752
2016-11-18,Handysize,466
2016-11-18,Panamax,1388
2016-11-18,Supramax,809
2016-11-21,Capesize,2638
2016-11-21,Handysize,477
2016-11-21,Panamax,1387
2016-11-21,Supramax,835
2016-11-22,Capesize,2598
2016-11-22,Handysize,485
2016-11-22,Panamax,1382
2016-11-22,Supramax,852
2016-11-23,Capesize,2507
2016-11-23,Handysize,501
2016-11-23,Panamax,1387
2016-11-23,Supramax,874
2016-11-24,Capesize,2374
2016-11-24,Handysize,512
2016-11-24,Panamax,1385
2016-11-24,Supramax,897
2016-11-25,Capesize,2263
2016-11-25,Handysize,520
2016-11-25,Panamax,1389
2016-11-25,Supramax,908
2016-11-28,Capesize,2260
2016-11-28,Handysize,527
2016-11-28,Panamax,1400
2016-11-28,Supramax,904
2016-11-29,Capesize,2304
2016-11-29,Handysize,532
2016-11-29,Panamax,1424
2016-11-29,Supramax,908
2016-11-30,Capesize,2263
2016-11-30,Handysize,537
2016-11-30,Panamax,1465
2016-11-30,Supramax,912
2016-12-01,Capesize,2206
2016-12-01,Handysize,541
2016-12-01,Panamax,1486
2016-12-01,Supramax,917
2016-12-02,Capesize,2193
2016-12-02,Handysize,543
2016-12-02,Panamax,1508
2016-12-02,Supramax,921
2016-12-05,Capesize,2137
2016-12-05,Handysize,548
2016-12-05,Panamax,1541
2016-12-05,Supramax,929
2016-12-06,Capesize,2067
2016-12-06,Handysize,552
2016-12-06,Panamax,1563
2016-12-06,Supramax,934
2016-12-07,Capesize,1935
2016-12-07,Handysize,557
2016-12-07,Panamax,1565
2016-12-07,Supramax,941
2016-12-08,Capesize,1724
2016-12-08,Handysize,562
2016-12-08,Panamax,1547
2016-12-08,Supramax,957
2016-12-09,Capesize,1575
2016-12-09,Handysize,567
2016-12-09,Panamax,1508
2016-12-09,Supramax,966
2016-12-12,Capesize,1464
2016-12-12,Handysize,576
2016-12-12,Panamax,1469
2016-12-12,Supramax,968
2016-12-13,Capesize,1404
2016-12-13,Handysize,584
2016-12-13,Panamax,1419
2016-12-13,Supramax,972
2016-12-14,Capesize,1169
2016-12-14,Handysize,590
2016-12-14,Panamax,1332
2016-12-14,Supramax,975
2016-12-15,Capesize,1058
2016-12-15,Handysize,596
2016-12-15,Panamax,1234
2016-12-15,Supramax,968
2016-12-16,Capesize,1048
2016-12-16,Handysize,600
2016-12-16,Panamax,1126
2016-12-16,Supramax,960
2016-12-19,Capesize,1039
2016-12-19,Handysize,605
2016-12-19,Panamax,1037
2016-12-19,Supramax,953
2016-12-20,Capesize,1044
2016-12-20,Handysize,605
2016-12-20,Panamax,976
2016-12-20,Supramax,941
2016-12-21,Capesize,1144
2016-12-21,Handysize,604
2016-12-21,Panamax,905
2016-12-21,Supramax,926
2016-12-22,Capesize,1219
2016-12-22,Handysize,601
2016-12-22,Panamax,866
2016-12-22,Supramax,914
2016-12-23,Capesize,1385
2016-12-23,Handysize,597
2016-12-23,Panamax,852
2016-12-23,Supramax,903
2017-01-03,Capesize,1538
2017-01-03,Handysize,559
2017-01-03,Panamax,811
2017-01-03,Supramax,843
2017-01-04,Capesize,1674
2017-01-04,Handysize,539
2017-01-04,Panamax,807
2017-01-04,Supramax,820
2017-01-05,Capesize,1759
2017-01-05,Handysize,521
2017-01-05,Panamax,837
2017-01-05,Supramax,795
2017-01-06,Capesize,1658
2017-01-06,Handysize,508
2017-01-06,Panamax,892
2017-01-06,Supramax,783
2017-01-09,Capesize,1598
2017-01-09,Handysize,498
2017-01-09,Panamax,927
2017-01-09,Supramax,772
2017-01-10,Capesize,1470
2017-01-10,Handysize,489
2017-01-10,Panamax,973
2017-01-10,Supramax,766
2017-01-11,Capesize,1326
2017-01-11,Handysize,477
2017-01-11,Panamax,1021
2017-01-11,Supramax,758
2017-01-12,Capesize,1294
2017-01-12,Handysize,466
2017-01-12,Panamax,1038
2017-01-12,Supramax,748
2017-01-13,Capesize,1383
2017-01-13,Handysize,459
2017-01-13,Panamax,1042
2017-01-13,Supramax,739
2017-01-16,Capesize,1468
2017-01-16,Handysize,455
2017-01-16,Panamax,1039
2017-01-16,Supramax,733
2017-01-17,Capesize,1509
2017-01-17,Handysize,451
2017-01-17,Panamax,1019
2017-01-17,Supramax,730
2017-01-18,Capesize,1673
2017-01-18,Handysize,448
2017-01-18,Panamax,998
2017-01-18,Supramax,725
2017-01-19,Capesize,1665
2017-01-19,Handysize,446
2017-01-19,Panamax,981
2017-01-19,Supramax,722
2017-01-20,Capesize,1610
2017-01-20,Handysize,441
2017-01-20,Panamax,970
2017-01-20,Supramax,718
2017-01-23,Capesize,1579
2017-01-23,Handysize,437
2017-01-23,Panamax,962
2017-01-23,Supramax,714
2017-01-24,Capesize,1466
2017-01-24,Handysize,432
2017-01-24,Panamax,964
2017-01-24,Supramax,708
2017-01-25,Capesize,1369
2017-01-25,Handysize,428
2017-01-25,Panamax,972
2017-01-25,Supramax,702
2017-01-26,Capesize,1287
2017-01-26,Handysize,424
2017-01-26,Panamax,973
2017-01-26,Supramax,696
2017-01-27,Capesize,1239
2017-01-27,Handysize,419
2017-01-27,Panamax,968
2017-01-27,Supramax,692
2017-01-30,Capesize,1205
2017-01-30,Handysize,415
2017-01-30,Panamax,964
2017-01-30,Supramax,688
2017-01-31,Capesize,1167
2017-01-31,Handysize,402
2017-01-31,Panamax,951
2017-01-31,Supramax,679
2017-02-01,Capesize,1122
2017-02-01,Handysize,395
2017-02-01,Panamax,933
2017-02-01,Supramax,674
2017-02-02,Capesize,1064
2017-02-02,Handysize,386
2017-02-02,Panamax,926
2017-02-02,Supramax,670
2017-02-03,Capesize,981
2017-02-03,Handysize,382
2017-02-03,Panamax,922
2017-02-03,Supramax,667
2017-02-06,Capesize,911
2017-02-06,Handysize,377
2017-02-06,Panamax,922
2017-02-06,Supramax,665
2017-02-07,Capesize,803
2017-02-07,Handysize,375
2017-02-07,Panamax,931
2017-02-07,Supramax,663
2017-02-08,Capesize,725
2017-02-08,Handysize,378
2017-02-08,Panamax,934
2017-02-08,Supramax,665
2017-02-09,Capesize,728
2017-02-09,Handysize,377
2017-02-09,Panamax,940
2017-02-09,Supramax,668
2017-02-10,Capesize,687
2017-02-10,Handysize,377
2017-02-10,Panamax,943
2017-02-10,Supramax,672
2017-02-13,Capesize,609
2017-02-13,Handysize,376
2017-02-13,Panamax,944
2017-02-13,Supramax,676
2017-02-14,Capesize,567
2017-02-14,Handysize,379
2017-02-14,Panamax,939
2017-02-14,Supramax,681
2017-02-15,Capesize,556
2017-02-15,Handysize,382
2017-02-15,Panamax,933
2017-02-15,Supramax,689
2017-02-16,Capesize,620
2017-02-16,Handysize,387
2017-02-16,Panamax,923
2017-02-16,Supramax,707
2017-02-17,Capesize,739
2017-02-17,Handysize,391
2017-02-17,Panamax,917
2017-02-17,Supramax,729
2017-02-20,Capesize,791
2017-02-20,Handysize,396
2017-02-20,Panamax,909
2017-02-20,Supramax,747
2017-02-21,Capesize,856
2017-02-21,Handysize,402
2017-02-21,Panamax,906
2017-02-21,Supramax,764
2017-02-22,Capesize,951
2017-02-22,Handysize,410
2017-02-22,Panamax,908
2017-02-22,Supramax,783
2017-02-23,Capesize,1134
2017-02-23,Handysize,420
2017-02-23,Panamax,927
2017-02-23,Supramax,797
2017-02-24,Capesize,1165
2017-02-24,Handysize,428
2017-02-24,Panamax,947
2017-02-24,Supramax,809
2017-02-27,Capesize,1151
2017-02-27,Handysize,436
2017-02-27,Panamax,966
2017-02-27,Supramax,817
2017-02-28,Capesize,1021
2017-02-28,Handysize,444
2017-02-28,Panamax,995
2017-02-28,Supramax,825
2017-03-01,Capesize,994
2017-03-01,Handysize,451
2017-03-01,Panamax,1041
2017-03-01,Supramax,833
2017-03-02,Capesize,1097
2017-03-02,Handysize,457
2017-03-02,Panamax,1084
2017-03-02,Supramax,840
2017-03-03,Capesize,1227
2017-03-03,Handysize,462
2017-03-03,Panamax,1118
2017-03-03,Supramax,846
2017-03-06,Capesize,1345
2017-03-06,Handysize,468
2017-03-06,Panamax,1154
2017-03-06,Supramax,852
2017-03-07,Capesize,1556
2017-03-07,Handysize,477
2017-03-07,Panamax,1194
2017-03-07,Supramax,861
2017-03-08,Capesize,1578
2017-03-08,Handysize,485
2017-03-08,Panamax,1220
2017-03-08,Supramax,868
2017-03-09,Capesize,1678
2017-03-09,Handysize,491
2017-03-09,Panamax,1220
2017-03-09,Supramax,872
2017-03-10,Capesize,1789
2017-03-10,Handysize,495
2017-03-10,Panamax,1211
2017-03-10,Supramax,874
2017-03-13,Capesize,1843
2017-03-13,Handysize,499
2017-03-13,Panamax,1207
2017-03-13,Supramax,875
2017-03-14,Capesize,1929
2017-03-14,Handysize,502
2017-03-14,Panamax,1185
2017-03-14,Supramax,877
2017-03-15,Capesize,2136
2017-03-15,Handysize,505
2017-03-15,Panamax,1150
2017-03-15,Supramax,877
2017-03-16,Capesize,2265
2017-03-16,Handysize,508
2017-03-16,Panamax,1129
2017-03-16,Supramax,877
2017-03-17,Capesize,2413
2017-03-17,Handysize,508
2017-03-17,Panamax,1108
2017-03-17,Supramax,879
2017-03-20,Capesize,2466
2017-03-20,Handysize,510
2017-03-20,Panamax,1103
2017-03-20,Supramax,884
2017-03-21,Capesize,2441
2017-03-21,Handysize,512
2017-03-21,Panamax,1101
2017-03-21,Supramax,886
2017-03-22,Capesize,2378
2017-03-22,Handysize,516
2017-03-22,Panamax,1119
2017-03-22,Supramax,888
2017-03-23,Capesize,2345
2017-03-23,Handysize,521
2017-03-23,Panamax,1170
2017-03-23,Supramax,892
2017-03-24,Capesize,2482
2017-03-24,Handysize,526
2017-03-24,Panamax,1218
2017-03-24,Supramax,896
2017-03-27,Capesize,2620
2017-03-27,Handysize,530
2017-03-27,Panamax,1253
2017-03-27,Supramax,895
2017-03-28,Capesize,2765
2017-03-28,Handysize,535
2017-03-28,Panamax,1306
2017-03-28,Supramax,893
2017-03-29,Capesize,2755
2017-03-29,Handysize,538
2017-03-29,Panamax,1346
2017-03-29,Supramax,885
2017-03-30,Capesize,2690
2017-03-30,Handysize,539
2017-03-30,Panamax,1366
2017-03-30,Supramax,882
2017-03-31,Capesize,2597
2017-03-31,Handysize,540
2017-03-31,Panamax,1374
2017-03-31,Supramax,881
2017-04-03,Capesize,2518
2017-04-03,Handysize,541
2017-04-03,Panamax,1379
2017-04-03,Supramax,882
2017-04-04,Capesize,2382
2017-04-04,Handysize,542
2017-04-04,Panamax,1377
2017-04-04,Supramax,881
2017-04-05,Capesize,2229
2017-04-05,Handysize,543
2017-04-05,Panamax,1371
2017-04-05,Supramax,880
2017-04-06,Capesize,2184
2017-04-06,Handysize,545
2017-04-06,Panamax,1387
2017-04-06,Supramax,882
2017-04-07,Capesize,2173
2017-04-07,Handysize,547
2017-04-07,Panamax,1427
2017-04-07,Supramax,886
2017-04-10,Capesize,2165
2017-04-10,Handysize,549
2017-04-10,Panamax,1466
2017-04-10,Supramax,888
2017-04-11,Capesize,2227
2017-04-11,Handysize,552
2017-04-11,Panamax,1533
2017-04-11,Supramax,891
2017-04-12,Capesize,2252
2017-04-12,Handysize,554
2017-04-12,Panamax,1583
2017-04-12,Supramax,893
2017-04-13,Capesize,2249
2017-04-13,Handysize,560
2017-04-13,Panamax,1611
2017-04-13,Supramax,899
2017-04-18,Capesize,2220
2017-04-18,Handysize,563
2017-04-18,Panamax,1621
2017-04-18,Supramax,898
2017-04-19,Capesize,2130
2017-04-19,Handysize,568
2017-04-19,Panamax,1612
2017-04-19,Supramax,900
2017-04-20,Capesize,1991
2017-04-20,Handysize,572
2017-04-20,Panamax,1553
2017-04-20,Supramax,899
2017-04-21,Capesize,1830
2017-04-21,Handysize,575
2017-04-21,Panamax,1494
2017-04-21,Supramax,895
2017-04-24,Capesize,1780
2017-04-24,Handysize,577
2017-04-24,Panamax,1429
2017-04-24,Supramax,892
2017-04-25,Capesize,1767
2017-04-25,Handysize,577
2017-04-25,Panamax,1371
2017-04-25,Supramax,887
2017-04-26,Capesize,1790
2017-04-26,Handysize,576
2017-04-26,Panamax,1320
2017-04-26,Supramax,881
2017-04-27,Capesize,1798
2017-04-27,Handysize,569
2017-04-27,Panamax,1260
2017-04-27,Supramax,870
2017-04-28,Capesize,1779
2017-04-28,Handysize,559
2017-04-28,Panamax,1187
2017-04-28,Supramax,861
2017-05-02,Capesize,1668
2017-05-02,Handysize,550
2017-05-02,Panamax,1140
2017-05-02,Supramax,849
2017-05-03,Capesize,1542
2017-05-03,Handysize,540
2017-05-03,Panamax,1096
2017-05-03,Supramax,835
2017-05-04,Capesize,1458
2017-05-04,Handysize,532
2017-05-04,Panamax,1048
2017-05-04,Supramax,822
2017-05-05,Capesize,1480
2017-05-05,Handysize,523
2017-05-05,Panamax,1023
2017-05-05,Supramax,811
2017-05-08,Capesize,1571
2017-05-08,Handysize,517
2017-05-08,Panamax,1009
2017-05-08,Supramax,799
2017-05-09,Capesize,1635
2017-05-09,Handysize,512
2017-05-09,Panamax,1007
2017-05-09,Supramax,794
2017-05-10,Capesize,1645
2017-05-10,Handysize,510
2017-05-10,Panamax,1011
2017-05-10,Supramax,790
2017-05-11,Capesize,1695
2017-05-11,Handysize,510
2017-05-11,Panamax,1006
2017-05-11,Supramax,787
2017-05-12,Capesize,1725
2017-05-12,Handysize,509
2017-05-12,Panamax,992
2017-05-12,Supramax,784
2017-05-15,Capesize,1661
2017-05-15,Handysize,508
2017-05-15,Panamax,978
2017-05-15,Supramax,782
2017-05-16,Capesize,1632
2017-05-16,Handysize,507
2017-05-16,Panamax,956
2017-05-16,Supramax,778
2017-05-17,Capesize,1590
2017-05-17,Handysize,505
2017-05-17,Panamax,925
2017-05-17,Supramax,771
2017-05-18,Capesize,1638
2017-05-18,Handysize,504
2017-05-18,Panamax,894
2017-05-18,Supramax,764
2017-05-19,Capesize,1668
2017-05-19,Handysize,502
2017-05-19,Panamax,870
2017-05-19,Supramax,759
2017-05-22,Capesize,1704
2017-05-22,Handysize,496
2017-05-22,Panamax,854
2017-05-22,Supramax,753
2017-05-23,Capesize,1706
2017-05-23,Handysize,486
2017-05-23,Panamax,850
2017-05-23,Supramax,746
2017-05-24,Capesize,1654
2017-05-24,Handysize,478
2017-05-24,Panamax,849
2017-05-24,Supramax,737
2017-05-25,Capesize,1595
2017-05-25,Handysize,473
2017-05-25,Panamax,848
2017-05-25,Supramax,728
2017-05-26,Capesize,1591
2017-05-26,Handysize,469
2017-05-26,Panamax,845
2017-05-26,Supramax,721
2017-05-30,Capesize,1564
2017-05-30,Handysize,461
2017-05-30,Panamax,842
2017-05-30,Supramax,712
2017-05-31,Capesize,1511
2017-05-31,Handysize,455
2017-05-31,Panamax,829
2017-05-31,Supramax,698
2017-06-01,Capesize,1430
2017-06-01,Handysize,449
2017-06-01,Panamax,810
2017-06-01,Supramax,685
2017-06-02,Capesize,1374
2017-06-02,Handysize,446
2017-06-02,Panamax,792
2017-06-02,Supramax,674
2017-06-05,Capesize,1353
2017-06-05,Handysize,441
2017-06-05,Panamax,789
2017-06-05,Supramax,666
2017-06-06,Capesize,1366
2017-06-06,Handysize,434
2017-06-06,Panamax,783
2017-06-06,Supramax,658
2017-06-07,Capesize,1379
2017-06-07,Handysize,429
2017-06-07,Panamax,783
2017-06-07,Supramax,652
2017-06-08,Capesize,1381
2017-06-08,Handysize,425
2017-06-08,Panamax,793
2017-06-08,Supramax,649
2017-06-09,Capesize,1438
2017-06-09,Handysize,425
2017-06-09,Panamax,813
2017-06-09,Supramax,654
2017-06-12,Capesize,1481
2017-06-12,Handysize,424
2017-06-12,Panamax,833
2017-06-12,Supramax,658
2017-06-13,Capesize,1442
2017-06-13,Handysize,424
2017-06-13,Panamax,865
2017-06-13,Supramax,665
2017-06-14,Capesize,1362
2017-06-14,Handysize,427
2017-06-14,Panamax,903
2017-06-14,Supramax,679
2017-06-15,Capesize,1277
2017-06-15,Handysize,431
2017-06-15,Panamax,938
2017-06-15,Supramax,690
2017-06-16,Capesize,1213
2017-06-16,Handysize,435
2017-06-16,Panamax,964
2017-06-16,Supramax,701
2017-06-19,Capesize,1169
2017-06-19,Handysize,437
2017-06-19,Panamax,984
2017-06-19,Supramax,708
2017-06-20,Capesize,1110
2017-06-20,Handysize,441
2017-06-20,Panamax,1017
2017-06-20,Supramax,717
2017-06-21,Capesize,1020
2017-06-21,Handysize,445
2017-06-21,Panamax,1070
2017-06-21,Supramax,724
2017-06-22,Capesize,993
2017-06-22,Handysize,447
2017-06-22,Panamax,1109
2017-06-22,Supramax,734
2017-06-23,Capesize,987
2017-06-23,Handysize,451
